ticker,name,exchange,sector
TAUR.CN,Taurus Gold Corp.,CSE,Mining
BG.CN,Big Gold Inc.,CSE,Mining
TEX.CN,Targa Exploration Corp.,CSE,Mining
SRAN.CN,Sranan Gold Corp,CSE,Mining
DEMC.CN,Discovery Energy Metals Corp.,CSE,Mining
SCM.CN,Steadright Critical Minerals Inc.,CSE,Mining
STAR.CN,Starmet Ventures Inc.,CSE,Mining
ARWY.CN,Arway Corporation,CSE,Technology
UPPR.CN,Union Power Metals Corporation,CSE,Mining
DMED.CN,Diagnamed Holdings Corp.,CSE,Technology
MERC.CN,Mercado Minerals Ltd.,CSE,Mining
CYBT.CN,Cybeats Technologies Corp.,CSE,Technology
EATH.CN,New Earth Resources Corp.,CSE,Mining
BVOF-A.CN,B.E.S.T. Venture Opportunities Fund Inc. Class A Series I,CSE,Diversified Industries
BVOF-B.CN,B.E.S.T. Venture Opportunities Fund Inc. Class A Series II,CSE,Diversified Industries
NIX.CN,NorthX Nickel Corp.,CSE,Mining
ZEUS.CN,Zeus North America Mining Corp.,CSE,Mining
VRTX.CN,Vortex Energy Corp.,CSE,Mining
MONI.CN,Global Tactical Metals Corp.,CSE,Mining
ENRT.CN,Enertopia Corp.,CSE,Technology
ADPT.CN,Adaptogenics Health Corp.,CSE,Diversified Industries
EPR.CN,E-Power Resources Inc.,CSE,Mining
GDN.CN,Golden Age Exploration Ltd.,CSE,Mining
SHOW.CN,Showcase Minerals Inc.,CSE,Mining
MOSS.CN,Moss Genomics Inc.,CSE,Diversified Industries
STMN.CN,UraniumX Discovery Corp.,CSE,Mining
CMP.CN,CMP Mining Inc.,CSE,Mining
HERC.CN,Hercules Resources Corp.,CSE,Mining
WSR.CN,Western Star Resources Inc.,CSE,Mining
NOP.CN,Nevada Organic Phosphate Inc.,CSE,Mining
GRUV.CN,Protium Clean Energy Corp.,CSE,Mining
PHOS.CN,First Phosphate Corp.,CSE,Mining
XRI.CN,Xcite Uranium Inc.,CSE,Mining
SRS.CN,Sorrento Resources Ltd.,CSE,Mining
PRNC.CN,Prince Silver Corp.,CSE,Mining
CTTT.CN,Critical Infrastructure Technologies Ltd.,CSE,Technology
HRK.CN,Highrock Resources Ltd.,CSE,Mining
BATT.CN,Dark Star Minerals Inc.,CSE,Mining
APXC.CN,Apex Critical Metals Corp.,CSE,Mining
NTMC.CN,Neotech Metals Corp.,CSE,Mining
FNDX.CN,FendX Technologies Inc.,CSE,Technology
HZ.CN,Hertz Energy Inc.,CSE,Mining
RI.CN,Royalties Inc.,CSE,Diversified Industries
OMGA.CN,Omega Pacific Resources Inc.,CSE,Mining
CASC.CN,Cascade Copper Corp.,CSE,Mining
LFNT.CN,LFNT Resources Corp.,CSE,Mining
MBIO.CN,MindBio Therapeutics Corp.,CSE,Life Sciences
NIC.CN,Delota Corp.,CSE,Life Sciences
SEAS.CN,Deep Sea Minerals Corp.,CSE,Mining
VLTA.CN,Volta Metals Ltd.,CSE,Mining
TCEC.CN,Terra Clean Energy Corp.,CSE,Mining
CANU.CN,Canadian Uranium Corp.,CSE,Mining
LCR.CN,Lancaster Resources Inc.,CSE,Mining
PGR.CN,Planet Green Metals Inc.,CSE,Mining
CISC.CN,Ciscom Corp.,CSE,Diversified Industries
NEVI.CN,Nevis Brands Inc.,CSE,Life Sciences
AFF.CN,Affinity Metals Corp.,CSE,Mining
PLAS.CN,PlasCred Circular Innovations Inc.,CSE,Technology
NRED.CN,NRED Intelligent Mining Inc.,CSE,Mining
USCM.CN,US Critical Metals Corp.,CSE,Mining
CLDV.CN,Cloud3 Ventures Inc.,CSE,Diversified Industries
BLST.CN,Blast Resources Inc.,CSE,Mining
ROVA.CN,Altrova Health Inc.,CSE,Diversified Industries
NVRS.CN,Noveris Health Sciences Inc.,CSE,Diversified Industries
VEIL.CN,Integrated Quantum Technologies Inc.,CSE,Technology
KOG.CN,KO Gold Inc.,CSE,Mining
METX.CN,ME Therapeutics Holdings Inc.,CSE,Life Sciences
RECE.CN,Resource Centrix Holdings Inc.,CSE,Mining
SCU.CN,Sankamap Metals Inc.,CSE,Mining
GRBM.CN,Green Bridge Metals Corporation,CSE,Mining
REDC.CN,Red Canyon Resources Ltd.,CSE,Mining
STKT.CN,StickIt Technologies Inc.,CSE,Technology
BYRG.CN,Bayridge Resources Corp.,CSE,Mining
MBL.CN,Mabel Ventures Inc.,CSE,Mining
HPSS.CN,Hybrid Power Solutions Inc.,CSE,Cleantech
GCC.CN,Golden Cariboo Resources Ltd.,CSE,Mining
WERX.CN,FintechWerx International Software Services Inc.,CSE,Technology
QQQ.CN,Questcorp Mining Inc.,CSE,Mining
GXP.CN,Greenridge Exploration Inc.,CSE,Mining
AUMC.CN,Auric Minerals Corp.,CSE,Mining
NT.CN,Newterra Resources Inc.,CSE,Mining
CLTE.CN,Clara Technologies Corp.,CSE,Technology
BHCC.CN,Blue Horizon Global Capital Corp.,CSE,Diversified Industries
KBX.CN,Kobrea Exploration Corp.,CSE,Mining
PXI.CN,Planet Ventures Inc.,CSE,Diversified Industries
BGX.CN,BGX - Black Gold Exploration Corp.,CSE,Mining
BOOM.CN,Galloper Gold Corp.,CSE,Mining
GLDR.CN,Golden Rapture Mining Corporation,CSE,Mining
LFLR.CN,LaFleur Minerals Inc.,CSE,Mining
TNJ.CN,Boba Mint Holdings Ltd.,CSE,Technology
GURN.CN,Global Uranium Corp.,CSE,Mining
MEO.CN,Cameo Resources Inc.,CSE,Mining
RSG.CN,Rocky Shore Gold Ltd.,CSE,Mining
ARGL.CN,Argyle Resources Corp.,CSE,Mining
YMC.CN,Yukon Metals Corp.,CSE,Mining
GGR.CN,Golden Goose Resources Corp.,CSE,Mining
MEC.CN,Mustang Energy Corp.,CSE,Mining
BPAI.CN,BrandPilot AI Inc.,CSE,Technology
KING.CN,King Global Ventures Inc.,CSE,Mining
GSTR.CN,Glenstar Minerals Inc.,CSE,Mining
PRCG.CN,Precore Gold Corp.,CSE,Mining
WIN.CN,Windfall Geotek Inc.,CSE,Technology
NUE.CN,NU E Power Corp.,CSE,Cleantech
EAGL.CN,EagleOne Metals Corporation,CSE,Mining
BRS.CN,BRS Resources Ltd.,CSE,Mining
LABZ.CN,Metasphere Labs Inc.,CSE,Technology
PSIL.CN,Pacifica Silver Corp.,CSE,Mining
SBTC.CN,Standard Strategies Inc.,CSE,Technology
LCU.CN,Lion Copper Corp.,CSE,Mining
SYAI.CN,Syntheia Corp.,CSE,Technology
CUPR.CN,Super Copper Corp.,CSE,Mining
FOMO.CN,Formation Metals Inc.,CSE,Mining
PLTO.CN,Pluto Ventures Inc.,CSE,Mining
INTG.CN,Integral Metals Corp.,CSE,Mining
ADP.CN,Adelphi Metals Inc.,CSE,Mining
BRAZ.CN,Canary Gold Corp.,CSE,Mining
HM.CN,HM Exploration Corp.,CSE,Mining
DTR.CN,DiagnosTear Technologies Inc.,CSE,Technology
BAD.CN,Naughty Ventures Corp.,CSE,Mining
PMAX.CN,Powermax Minerals Inc.,CSE,Mining
BGLD.CN,Boreal Gold Inc.,CSE,Mining
KENY.CN,Makenita Resources Inc.,CSE,Mining
NUKE.CN,American Atomics Inc.,CSE,Mining
ANT.CN,Anteros Metals Inc.,CSE,Mining
VRDN.CN,Viridian Metals Inc.,CSE,Mining
BAR.CN,Barranco Gold Mining Corp.,CSE,Mining
ADON.CN,Adonis Minerals Corp.,CSE,Mining
NURL.CN,Neural Therapeutics Inc.,CSE,Diversified Industries
LITS.CN,LITHOS GROUP LTD.,CSE,Technology
SNDL.CN,SNDL Inc.,CSE,Diversified Industries
ACM.CN,Allied Critical Metals Inc.,CSE,Mining
MAXM.CN,Maxus Mining Inc.,CSE,Mining
MLM.CN,MCFARLANE LAKE MINING LIMITED,CSE,Mining
SUU.CN,Strathmore Plus Uranium Corp.,CSE,Mining
WISR.CN,WISR AI Systems Inc.,CSE,Technology
SHLF.CN,Shelfie-Tech Ltd.,CSE,Technology
HLND.CN,Highland Critical Minerals Corp.,CSE,Mining
NEXX.CN,Nexcel Metals Corp.,CSE,Mining
ALEN-U.CN,Aleen Inc.,CSE,Technology
QB.CN,Quarterback Resources Inc.,CSE,Mining
RGN.CN,Rush Gold Corp.,CSE,Mining
UCM.CN,United Critical Minerals Corp.,CSE,Mining
QBTQ.CN,SuperQ Quantum Computing Inc.,CSE,Technology
LIBR.CN,Libra Energy Materials Inc.,CSE,Mining
TWEL.CN,Tokenwell Platforms Inc.,CSE,Technology
GC.CN,Goldcana Resources Inc.,CSE,Mining
STIF.CN,Plaid Technologies Inc.,CSE,Technology
AA.CN,Avventura Resources Ltd.,CSE,Mining
ORNG.CN,Oregen Energy Corp.,CSE,Diversified Industries
SL.CN,Super Lithium Corp.,CSE,Mining
KLN.CN,Kleen HY-DRO-GEN Inc.,CSE,Cleantech
C.CN,Commodore Metals Corp.,CSE,Mining
VIVI.CN,TempraMed Technologies Ltd.,CSE,Life Sciences
RESO.CN,ReSolve Energy Inc.,CSE,Cleantech
SKNY.CN,LIR Life Sciences Corp.,CSE,Life Sciences
STNG.CN,Stinger Resources Inc.,CSE,Mining
AIBZ-U.CN,Bitzero Holdings Inc.,CSE,Technology
ENCR.CN,Encore Technologies Corp.,CSE,Technology
EVR.CN,Evolve Royalties Ltd.,CSE,Diversified Industries
PAI.CN,Predictiv AI Inc.,CSE,Technology
UG.CN,Upside Gold Corp.,CSE,Mining
ALAR.CN,Alaros Exploration Inc.,CSE,Mining
TTC.CN,Titan Technology Corp.,CSE,Technology
AIRX.CN,Redwood AI Corp.,CSE,Technology
MM.CN,Maximus Metals Inc.,CSE,Mining
BMT.CN,Bahia Metals Corp.,CSE,Mining
REVV.CN,ReVolve Renewable Power Corp.,CSE,Diversified Industries
NAHF.CN,North America Home Finance Inc.,CSE,Diversified Industries
BEAU.CN,Beaumont Exploration Corp.,CSE,Mining
OROG.CN,Gold Orogen Resources Corp.,CSE,Mining
EYE.CN,Rise Nano Optics Ltd.,CSE,Technology
APPT.CN,Apptly Health Technologies Corp.,CSE,Technology
ROCB.CN,Rockbridge Resources Inc.,CSE,Mining
ICG.CN,ICG Silver Gold Ltd.,CSE,Mining
NUCA.CN,Americas Uranium Corp.,CSE,Mining
ELYX.CN,Elysian Mineral Exploration Corp.,CSE,Mining
QNCR.CN,QuantumCore Ltd.,CSE,Technology
RLGC.CN,Great Red Lake Gold Corp.,CSE,Mining
WAU.CN,Walhalla Gold Corp.,CSE,Mining
YAI.CN,Yocale.ai Inc.,CSE,Technology
PURE.CN,Purecore Metals Inc.,CSE,Mining
GPIN.CN,Good Purpose Investments Inc.,CSE,Diversified Industries
FW.CN,Flow Capital Corp,CSE,Diversified Industries
ATLA.CN,Atlantico Energy Metals Corp.,CSE,Mining
AURM.CN,Aureum Exploration Inc.,CSE,Mining
HRNY.CN,Bighorn Metals Corp.,CSE,Mining
BABY.CN,Else Nutrition Holdings Inc.,CSE,Diversified Industries
SRD.CN,Secur3D Holdings Inc.,CSE,Technology
KARU.CN,Karus Mining Inc.,CSE,Mining
GEN.CN,Generation Uranium Inc.,CSE,Mining
ABGO.CN,Abitibi Greenstone Gold Corp.,CSE,Mining
AXN.CN,Axion Minerals Corp,CSE,Mining
NAME.CN,New Aurora Metals Corp.,CSE,Mining
PONY.CN,Silver Pony Resources Corp.,CSE,Mining
CTG.CN,Centenario Gold Corp.,CSE,Mining
NOR.CN,Northern Discovery Metals Corp.,CSE,Mining
SMET.CN,Scotia Metals Corp.,CSE,Mining
LYNX.CN,Lynx Resources Corp.,CSE,Mining
RUC.CN,Radiant Uranium Corp.,CSE,Mining
GCR.CN,GoldCoast Resource Corp.,CSE,Mining
BIDS.CN,Aitenders Technologies Inc.,CSE,Technology
BMND.CN,BIOMIND LABS INC.,CSE,Life Sciences
FOG.CN,Fields of Gold Corp.,CSE,Mining
ALTH.CN,Althea Copper Corp.,CSE,Mining
KRIT.CN,Krait Critical Minerals Corp.,CSE,Mining
SYN.CN,Synergy Metals Corp.,CSE,Mining
PEL.CN,Pelican AI Corp.,CSE,Technology
BRU.CN,Brutus Mining Inc.,CSE,Mining
NASA.CN,Power Leaves Holdings Corp.,CSE,Diversified Industries
AZCU.CN,Blade Resources Inc.,CSE,Mining
